age,education,education-num,relationship,race,gender,capital-gain,hours-per-week,income
45, Bachelors,13, Not-in-family, White, Female,0,40,0
33, Bachelors,13, Not-in-family, White, Female,0,45,0
54, HS-grad,9, Husband, Black, Male,5013,40,0
47, HS-grad,9, Not-in-family, Asian-Pac-Islander, Female,0,45,0
33, HS-grad,9, Husband, White, Male,99999,56,1
29, 9th,5, Husband, White, Male,0,40,0
37, Some-college,10, Unmarried, White, Male,0,40,0
63, Bachelors,13, Not-in-family, White, Female,0,40,1
45, 9th,5, Husband, White, Male,0,40,1
30, Bachelors,13, Not-in-family, White, Female,0,50,0
37, Some-college,10, Not-in-family, White, Female,0,40,0
27, 10th,6, Not-in-family, White, Male,0,60,0
32, Some-college,10, Husband, White, Male,0,40,0
26, HS-grad,9, Not-in-family, Asian-Pac-Islander, Male,0,40,0
46, Masters,14, Husband, White, Male,0,60,1
42, Bachelors,13, Not-in-family, White, Male,0,60,0
27, Assoc-acdm,12, Not-in-family, White, Female,0,45,0
66, Assoc-voc,11, Not-in-family, White, Female,2964,30,0
43, Assoc-acdm,12, Own-child, White, Male,0,40,0
29, HS-grad,9, Husband, White, Male,0,40,0
21, Some-college,10, Not-in-family, White, Male,0,65,0
19, Some-college,10, Not-in-family, White, Female,0,30,0
29, Masters,14, Own-child, Asian-Pac-Islander, Male,0,40,0
29, HS-grad,9, Husband, Amer-Indian-Eskimo, Male,0,40,0
20, Some-college,10, Not-in-family, White, Female,0,25,0
23, 10th,6, Not-in-family, White, Female,0,40,0
43, HS-grad,9, Not-in-family, White, Male,0,60,0
71, HS-grad,9, Husband, White, Male,0,52,0
22, HS-grad,9, Own-child, White, Male,4416,40,0
32, Bachelors,13, Husband, White, Male,0,65,1
27, Some-college,10, Not-in-family, Black, Male,0,40,0
56, HS-grad,9, Not-in-family, White, Female,0,45,0
38, Some-college,10, Unmarried, White, Male,0,60,0
46, Prof-school,15, Husband, Asian-Pac-Islander, Male,0,40,1
60, HS-grad,9, Husband, White, Male,0,34,0
71, Bachelors,13, Husband, White, Male,9386,30,1
66, 10th,6, Not-in-family, Black, Female,0,40,0
47, HS-grad,9, Unmarried, White, Female,0,60,0
52, Assoc-voc,11, Unmarried, Black, Female,0,60,0
60, 10th,6, Husband, White, Male,0,40,0
25, HS-grad,9, Unmarried, White, Male,0,52,0
27, Some-college,10, Unmarried, Asian-Pac-Islander, Female,0,40,0
44, Some-college,10, Unmarried, Black, Female,0,35,0
59, 7th-8th,4, Husband, White, Male,0,70,0
26, 11th,7, Not-in-family, White, Female,0,65,0
28, Bachelors,13, Own-child, Asian-Pac-Islander, Male,0,20,0
56, HS-grad,9, Wife, White, Female,0,10,0
21, HS-grad,9, Not-in-family, White, Female,0,40,0
54, Some-college,10, Husband, White, Male,3137,50,0
38, HS-grad,9, Husband, White, Male,0,48,1
32, Bachelors,13, Not-in-family, White, Male,0,40,0
54, HS-grad,9, Other-relative, White, Female,0,40,0
51, Some-college,10, Husband, White, Male,0,45,1
47, Doctorate,16, Husband, White, Male,0,40,1
36, Bachelors,13, Not-in-family, Black, Male,0,48,0
56, Bachelors,13, Not-in-family, White, Male,0,45,1
18, 12th,8, Own-child, White, Female,0,20,0
59, HS-grad,9, Husband, White, Male,0,40,0
50, HS-grad,9, Husband, White, Male,0,40,0
61, HS-grad,9, Husband, White, Male,0,40,0
30, HS-grad,9, Husband, White, Male,0,40,1
34, Masters,14, Not-in-family, White, Female,0,40,1
24, Assoc-acdm,12, Own-child, White, Male,0,40,0
60, HS-grad,9, Not-in-family, Black, Male,0,50,0
46, Masters,14, Unmarried, Black, Female,0,35,0
25, HS-grad,9, Not-in-family, White, Male,0,50,0
42, Prof-school,15, Husband, Asian-Pac-Islander, Male,0,72,1
51, Bachelors,13, Not-in-family, Amer-Indian-Eskimo, Male,0,50,0
40, Assoc-acdm,12, Husband, White, Male,0,40,1
21, Some-college,10, Own-child, White, Female,0,20,0
55, HS-grad,9, Unmarried, White, Male,0,40,0
33, Bachelors,13, Husband, White, Male,0,50,0
38, Some-college,10, Husband, White, Male,0,40,1
39, Assoc-acdm,12, Husband, White, Male,0,50,1
31, 9th,5, Wife, White, Female,0,40,0
54, Some-college,10, Not-in-family, White, Female,0,40,0
34, Bachelors,13, Husband, White, Male,0,50,1
40, Bachelors,13, Husband, White, Male,7298,48,1
40, Bachelors,13, Unmarried, Black, Female,2977,40,0
53, HS-grad,9, Unmarried, White, Male,0,40,0
26, Bachelors,13, Husband, White, Male,0,58,1
59, HS-grad,9, Own-child, White, Female,0,40,0
28, HS-grad,9, Not-in-family, White, Female,0,40,0
27, Some-college,10, Own-child, White, Female,0,40,0
49, Assoc-acdm,12, Husband, White, Male,0,45,1
36, Bachelors,13, Husband, White, Male,0,40,1
65, Bachelors,13, Husband, White, Male,99999,40,1
68, HS-grad,9, Wife, White, Female,0,8,0
36, Bachelors,13, Not-in-family, White, Male,0,45,0
20, HS-grad,9, Not-in-family, White, Male,0,40,0
20, HS-grad,9, Unmarried, White, Male,0,40,0
42, Bachelors,13, Own-child, White, Male,4650,35,0
43, Assoc-voc,11, Not-in-family, White, Male,0,40,0
34, Assoc-voc,11, Husband, White, Male,0,40,0
27, 9th,5, Own-child, White, Female,0,40,0
27, HS-grad,9, Not-in-family, Black, Male,2174,40,0
21, Some-college,10, Not-in-family, White, Female,0,40,0
56, HS-grad,9, Husband, White, Male,0,50,0
66, Some-college,10, Husband, White, Male,0,45,0
51, HS-grad,9, Not-in-family, White, Male,0,81,0
46, HS-grad,9, Husband, White, Male,0,50,0
42, 11th,7, Not-in-family, White, Male,0,40,0
38, Some-college,10, Husband, White, Male,7298,43,1
31, HS-grad,9, Unmarried, White, Female,0,40,0
48, HS-grad,9, Husband, White, Male,0,43,0
60, HS-grad,9, Wife, White, Female,0,40,1
70, Masters,14, Husband, Black, Male,0,40,0
41, HS-grad,9, Husband, White, Male,0,10,0
41, HS-grad,9, Husband, White, Male,0,40,0
41, HS-grad,9, Own-child, White, Male,0,40,0
41, HS-grad,9, Husband, White, Male,0,8,0
57, HS-grad,9, Husband, White, Male,0,60,1
45, Some-college,10, Unmarried, White, Female,0,20,0
36, HS-grad,9, Husband, White, Male,0,60,1
50, 10th,6, Husband, White, Male,0,40,1
37, HS-grad,9, Husband, White, Male,0,45,0
54, Doctorate,16, Husband, White, Male,0,50,1
18, 11th,7, Own-child, White, Male,0,27,0
26, Some-college,10, Husband, White, Male,0,60,0
22, HS-grad,9, Own-child, White, Male,0,40,0
37, 10th,6, Unmarried, White, Female,0,40,0
22, HS-grad,9, Not-in-family, White, Female,0,60,0
29, Assoc-voc,11, Husband, White, Male,0,40,0
41, Some-college,10, Unmarried, White, Female,0,40,0
33, Some-college,10, Husband, White, Male,0,41,1
19, Some-college,10, Own-child, White, Male,0,40,0
50, 9th,5, Husband, White, Male,0,50,0
62, HS-grad,9, Wife, White, Female,0,16,0
51, HS-grad,9, Husband, White, Male,3137,60,0
40, HS-grad,9, Wife, White, Female,0,45,0
24, 11th,7, Not-in-family, White, Female,0,40,0
35, Some-college,10, Husband, White, Male,0,50,1
48, Some-college,10, Husband, White, Male,0,60,1
29, Bachelors,13, Wife, White, Female,0,50,1
50, HS-grad,9, Husband, White, Male,3103,40,1
52, Bachelors,13, Husband, White, Male,0,40,0
60, HS-grad,9, Wife, White, Female,0,40,0
36, Masters,14, Own-child, White, Female,0,30,0
19, Some-college,10, Own-child, Black, Female,0,25,0
35, HS-grad,9, Unmarried, White, Female,0,48,0
50, Bachelors,13, Not-in-family, White, Female,0,50,0
27, Bachelors,13, Other-relative, Asian-Pac-Islander, Male,0,40,0
39, Bachelors,13, Husband, White, Male,0,60,1
38, 9th,5, Husband, Black, Male,0,40,0
26, HS-grad,9, Husband, White, Male,0,44,0
34, HS-grad,9, Husband, White, Male,0,48,1
20, Some-college,10, Own-child, White, Female,0,15,0
31, Some-college,10, Husband, White, Male,0,40,0
39, HS-grad,9, Husband, White, Male,0,40,0
50, Doctorate,16, Husband, White, Male,0,23,0
31, HS-grad,9, Not-in-family, White, Male,0,60,0
67, Assoc-voc,11, Not-in-family, White, Female,0,24,0
57, HS-grad,9, Husband, Black, Male,0,48,0
60, HS-grad,9, Husband, White, Male,0,45,1
61, HS-grad,9, Husband, White, Male,0,53,0
23, HS-grad,9, Own-child, White, Male,0,25,0
59, Doctorate,16, Husband, White, Male,0,50,0
58, Some-college,10, Husband, White, Male,0,50,1
65, Some-college,10, Other-relative, White, Female,0,45,0
25, Bachelors,13, Not-in-family, Black, Male,0,40,0
31, Bachelors,13, Husband, White, Male,0,50,1
18, 10th,6, Own-child, White, Male,0,40,0
23, Bachelors,13, Unmarried, White, Male,0,40,0
34, Some-college,10, Not-in-family, White, Male,0,60,0
23, Assoc-voc,11, Not-in-family, White, Male,0,56,0
23, Some-college,10, Husband, White, Male,0,40,0
24, Assoc-acdm,12, Not-in-family, White, Male,0,12,0
34, HS-grad,9, Husband, White, Male,0,45,0
53, HS-grad,9, Husband, White, Male,0,40,0
62, Masters,14, Husband, White, Male,0,60,1
18, HS-grad,9, Other-relative, White, Male,0,25,0
61, 10th,6, Unmarried, White, Female,0,40,0
55, HS-grad,9, Husband, White, Male,0,53,1
61, HS-grad,9, Not-in-family, White, Male,0,55,0
33, Bachelors,13, Husband, White, Male,0,50,1
32, Assoc-acdm,12, Husband, White, Male,0,50,0
31, Bachelors,13, Not-in-family, White, Male,0,48,0
49, 11th,7, Husband, White, Male,0,40,0
50, Bachelors,13, Husband, White, Male,0,40,0
42, Assoc-acdm,12, Unmarried, White, Female,0,40,0
21, 11th,7, Husband, White, Male,0,40,0
37, HS-grad,9, Other-relative, Asian-Pac-Islander, Male,0,40,0
20, 11th,7, Own-child, Black, Female,0,20,0
36, HS-grad,9, Not-in-family, White, Female,0,40,0
44, Some-college,10, Husband, Asian-Pac-Islander, Male,0,80,1
43, Some-college,10, Not-in-family, White, Male,0,45,0
36, 7th-8th,4, Unmarried, White, Female,2977,40,0
35, HS-grad,9, Husband, White, Male,0,60,0
42, Prof-school,15, Husband, White, Male,0,60,1
75, Bachelors,13, Husband, White, Male,0,24,0
23, 10th,6, Husband, White, Male,0,40,0
39, HS-grad,9, Not-in-family, White, Male,0,60,0
24, HS-grad,9, Own-child, White, Male,0,40,0
47, Some-college,10, Husband, White, Male,0,40,0
66, HS-grad,9, Husband, White, Male,0,10,0
50, HS-grad,9, Husband, White, Male,0,50,1
35, 10th,6, Husband, White, Male,0,40,0
37, Assoc-voc,11, Husband, White, Male,0,40,1
29, Masters,14, Not-in-family, White, Male,0,40,0
41, HS-grad,9, Not-in-family, White, Female,0,40,0
41, HS-grad,9, Wife, White, Female,0,40,1
40, Bachelors,13, Husband, White, Male,0,40,0
60, HS-grad,9, Other-relative, White, Female,0,40,0
20, Some-college,10, Own-child, White, Female,0,8,0
33, HS-grad,9, Not-in-family, White, Male,0,40,0
38, Masters,14, Husband, White, Male,0,60,1
33, HS-grad,9, Own-child, White, Female,0,40,0
50, Masters,14, Other-relative, White, Male,0,60,0
67, Bachelors,13, Not-in-family, White, Female,0,40,0
31, HS-grad,9, Not-in-family, White, Female,0,40,0
67, Assoc-voc,11, Not-in-family, White, Female,0,1,0
21, Some-college,10, Not-in-family, White, Female,0,30,0
47, Bachelors,13, Not-in-family, White, Male,0,40,0
27, HS-grad,9, Not-in-family, Amer-Indian-Eskimo, Female,0,8,0
55, Some-college,10, Husband, White, Male,0,6,1
45, 10th,6, Unmarried, Black, Female,0,40,0
33, Bachelors,13, Husband, White, Male,7688,50,1
18, HS-grad,9, Own-child, White, Female,0,35,0
44, HS-grad,9, Wife, White, Female,0,40,1
23, Assoc-acdm,12, Own-child, White, Male,0,20,0
50, Bachelors,13, Not-in-family, White, Male,0,45,1
27, Some-college,10, Own-child, White, Female,0,40,0
27, Bachelors,13, Own-child, White, Male,0,40,0
58, Some-college,10, Wife, White, Female,0,40,1
46, HS-grad,9, Other-relative, White, Male,0,40,0
34, Bachelors,13, Husband, White, Male,0,50,1
53, HS-grad,9, Unmarried, White, Female,0,40,0
41, Bachelors,13, Husband, White, Male,0,50,1
34, Some-college,10, Husband, Black, Male,0,40,1
29, 10th,6, Husband, White, Male,0,40,0
44, HS-grad,9, Husband, White, Male,0,40,0
35, HS-grad,9, Husband, White, Male,0,40,0
57, HS-grad,9, Husband, White, Male,0,60,1
44, Some-college,10, Husband, White, Male,0,50,1
30, 11th,7, Husband, White, Male,0,40,0
60, Masters,14, Husband, White, Male,0,40,1
61, 1st-4th,2, Not-in-family, White, Female,0,40,0
31, HS-grad,9, Own-child, White, Male,0,40,0
63, 10th,6, Unmarried, White, Female,0,56,0
18, 9th,5, Own-child, Black, Male,0,35,0
49, Bachelors,13, Husband, White, Male,0,60,1
44, Masters,14, Own-child, White, Male,0,99,0
43, Bachelors,13, Unmarried, White, Female,0,48,0
36, Prof-school,15, Husband, White, Male,0,50,1
44, Doctorate,16, Not-in-family, White, Male,0,45,0
33, Masters,14, Wife, White, Female,0,40,0
58, HS-grad,9, Husband, White, Male,0,40,0
45, Bachelors,13, Not-in-family, White, Male,0,45,1
25, Some-college,10, Own-child, Black, Male,0,42,0
30, 7th-8th,4, Husband, White, Male,2829,40,0
36, HS-grad,9, Husband, White, Male,3464,30,0
31, 5th-6th,3, Own-child, White, Male,0,25,0
43, Bachelors,13, Husband, White, Male,0,40,1
17, 7th-8th,4, Not-in-family, White, Male,0,45,0
64, Bachelors,13, Husband, White, Male,0,40,0
56, HS-grad,9, Husband, White, Male,0,40,0
35, Some-college,10, Husband, White, Male,0,50,0
44, Prof-school,15, Husband, White, Male,15024,80,1
34, Assoc-voc,11, Husband, White, Male,0,50,0
33, Assoc-voc,11, Husband, White, Male,0,48,1
70, HS-grad,9, Husband, White, Male,0,16,0
18, Some-college,10, Own-child, White, Male,0,20,0
28, 12th,8, Not-in-family, White, Male,0,40,0
34, 11th,7, Husband, White, Male,0,40,0
32, Some-college,10, Not-in-family, Black, Male,0,40,0
50, Bachelors,13, Not-in-family, White, Male,0,40,1
38, HS-grad,9, Husband, White, Male,0,48,0
27, 11th,7, Husband, White, Male,0,40,0
24, Some-college,10, Not-in-family, White, Female,0,40,0
49, 5th-6th,3, Not-in-family, White, Male,0,45,0
44, Prof-school,15, Husband, White, Male,0,60,1
50, Some-college,10, Unmarried, White, Female,0,40,0
39, HS-grad,9, Husband, White, Male,0,40,0
46, Bachelors,13, Husband, White, Male,0,40,1
29, Some-college,10, Own-child, Black, Female,0,40,0
27, Some-college,10, Own-child, Asian-Pac-Islander, Male,0,40,0
46, 11th,7, Husband, Black, Male,0,40,0
24, HS-grad,9, Not-in-family, Amer-Indian-Eskimo, Male,0,35,0
19, HS-grad,9, Own-child, White, Male,0,24,0
74, 10th,6, Husband, Amer-Indian-Eskimo, Male,1797,30,0
56, Bachelors,13, Not-in-family, White, Female,0,60,0
46, 11th,7, Husband, White, Male,0,40,1
27, Assoc-voc,11, Wife, Black, Female,0,40,0
53, HS-grad,9, Husband, White, Male,99999,40,1
37, Bachelors,13, Husband, Asian-Pac-Islander, Male,7298,40,1
71, Masters,14, Husband, White, Male,10605,40,1
22, Some-college,10, Not-in-family, White, Female,0,28,0
44, HS-grad,9, Unmarried, White, Male,0,40,0
36, Bachelors,13, Wife, White, Female,0,40,1
56, Bachelors,13, Husband, White, Male,0,42,1
60, HS-grad,9, Husband, White, Male,0,50,0
53, Masters,14, Husband, White, Male,0,36,1
55, 7th-8th,4, Husband, White, Male,0,41,0
49, Masters,14, Husband, White, Male,0,50,1
27, HS-grad,9, Not-in-family, White, Male,4416,40,0
35, HS-grad,9, Husband, White, Male,0,40,0
68, Assoc-voc,11, Husband, White, Male,0,40,0
53, Bachelors,13, Husband, White, Male,0,60,1
46, Some-college,10, Husband, Black, Male,0,40,0
31, HS-grad,9, Husband, White, Male,0,50,0
30, HS-grad,9, Own-child, White, Male,0,40,0
47, Bachelors,13, Not-in-family, Black, Male,10520,45,1
28, HS-grad,9, Not-in-family, White, Male,0,40,0
34, HS-grad,9, Unmarried, Amer-Indian-Eskimo, Female,0,32,0
39, Doctorate,16, Husband, White, Male,0,50,1
47, Bachelors,13, Husband, White, Male,15024,50,1
49, Bachelors,13, Husband, White, Male,0,50,0
36, Masters,14, Not-in-family, White, Female,0,40,0
51, Assoc-voc,11, Unmarried, White, Female,0,38,0
52, HS-grad,9, Other-relative, Black, Female,0,38,0
39, Some-college,10, Husband, White, Male,0,40,0
40, Assoc-acdm,12, Not-in-family, White, Male,0,40,1
50, Some-college,10, Husband, White, Male,0,50,1
39, Masters,14, Not-in-family, White, Male,0,60,0
51, Bachelors,13, Wife, Asian-Pac-Islander, Female,0,35,0
35, HS-grad,9, Husband, White, Male,0,99,0
28, HS-grad,9, Husband, White, Male,0,40,0
24, HS-grad,9, Husband, White, Male,0,50,0
60, HS-grad,9, Husband, White, Male,0,42,1
49, Masters,14, Husband, White, Male,0,40,1
38, Bachelors,13, Husband, Asian-Pac-Islander, Male,0,50,1
25, Bachelors,13, Own-child, White, Male,0,40,0
51, HS-grad,9, Husband, White, Male,0,60,1
25, Assoc-acdm,12, Wife, Asian-Pac-Islander, Female,0,37,1
35, Bachelors,13, Not-in-family, White, Male,0,25,0
45, Assoc-voc,11, Unmarried, Black, Female,0,40,0
26, Bachelors,13, Own-child, White, Male,0,40,0
51, Bachelors,13, Husband, White, Male,7688,50,1
18, 12th,8, Own-child, White, Female,0,20,0
41, HS-grad,9, Not-in-family, Black, Female,0,40,0
41, HS-grad,9, Husband, White, Male,0,50,0
50, HS-grad,9, Husband, White, Male,0,60,0
34, HS-grad,9, Not-in-family, White, Male,0,40,0
64, 11th,7, Husband, White, Male,0,48,0
53, Some-college,10, Wife, White, Female,4386,40,1
31, HS-grad,9, Not-in-family, White, Female,0,30,0
21, 10th,6, Not-in-family, White, Male,0,40,0
42, Doctorate,16, Not-in-family, White, Female,8614,60,1
30, Some-college,10, Own-child, White, Male,0,40,0
75, Preschool,1, Not-in-family, Asian-Pac-Islander, Female,0,48,0
35, 10th,6, Not-in-family, White, Male,0,50,0
22, HS-grad,9, Not-in-family, White, Male,0,50,0
42, HS-grad,9, Not-in-family, Black, Male,0,40,0
59, Bachelors,13, Husband, White, Male,0,40,0
36, Prof-school,15, Husband, White, Male,0,60,0
63, Bachelors,13, Husband, White, Male,0,50,1
27, Bachelors,13, Husband, White, Male,0,60,1
46, Bachelors,13, Unmarried, White, Female,0,40,0
18, HS-grad,9, Own-child, White, Female,0,30,0
27, Some-college,10, Husband, White, Male,0,50,0
39, Some-college,10, Own-child, White, Male,0,40,0
30, HS-grad,9, Own-child, White, Female,0,40,0
26, HS-grad,9, Own-child, Other, Female,0,40,0
35, Some-college,10, Not-in-family, White, Male,0,50,0
57, Bachelors,13, Unmarried, White, Male,10520,40,1
44, Bachelors,13, Wife, White, Female,0,20,1
24, Some-college,10, Unmarried, Amer-Indian-Eskimo, Male,0,40,0
41, Bachelors,13, Husband, White, Male,0,48,1
27, Assoc-voc,11, Husband, White, Male,0,45,0
37, Some-college,10, Husband, White, Male,0,84,0
48, Some-college,10, Husband, White, Male,0,40,0
47, HS-grad,9, Husband, White, Male,0,40,1
26, 5th-6th,3, Husband, White, Male,0,30,0
22, Some-college,10, Own-child, White, Male,0,98,0
58, 1st-4th,2, Not-in-family, Black, Male,0,50,0
17, 11th,7, Own-child, White, Male,0,15,0
42, HS-grad,9, Husband, White, Male,0,40,1
53, 1st-4th,2, Unmarried, Black, Female,0,40,0
29, Assoc-acdm,12, Wife, White, Female,0,50,0
25, Bachelors,13, Husband, White, Male,0,50,0
33, Some-college,10, Husband, White, Male,0,40,1
61, Bachelors,13, Husband, White, Male,0,60,0
27, Some-college,10, Own-child, White, Female,0,40,0
22, Some-college,10, Own-child, White, Male,0,20,0
27, 10th,6, Husband, White, Male,0,40,0
61, 5th-6th,3, Not-in-family, White, Male,0,56,0
26, Bachelors,13, Not-in-family, Asian-Pac-Islander, Female,0,40,0
24, Bachelors,13, Not-in-family, White, Male,0,40,0
39, Assoc-acdm,12, Unmarried, White, Male,0,40,0
33, 7th-8th,4, Not-in-family, Black, Male,0,35,0
26, Assoc-acdm,12, Not-in-family, White, Male,0,40,0
44, HS-grad,9, Husband, White, Male,0,70,1
58, HS-grad,9, Other-relative, Asian-Pac-Islander, Female,0,60,0
28, Some-college,10, Unmarried, White, Female,0,40,0
66, HS-grad,9, Not-in-family, White, Female,0,13,0
58, Some-college,10, Husband, White, Male,0,45,0
33, Masters,14, Unmarried, White, Male,0,40,0
32, Prof-school,15, Husband, White, Male,4508,40,0
42, HS-grad,9, Not-in-family, White, Female,0,22,0
68, Prof-school,15, Unmarried, White, Female,0,16,0
34, Bachelors,13, Not-in-family, White, Male,0,50,0
36, HS-grad,9, Not-in-family, White, Male,0,40,0
32, Bachelors,13, Not-in-family, White, Female,0,50,0
36, Assoc-voc,11, Unmarried, Black, Female,0,54,0
40, Bachelors,13, Husband, White, Male,0,40,1
21, HS-grad,9, Own-child, White, Male,0,44,0
38, Doctorate,16, Husband, White, Male,0,55,1
20, Some-college,10, Other-relative, Black, Male,34095,10,0
26, HS-grad,9, Own-child, Black, Male,0,48,0
38, HS-grad,9, Husband, White, Male,0,50,1
24, Assoc-acdm,12, Own-child, White, Male,0,30,0
45, Masters,14, Not-in-family, White, Male,14344,48,1
35, HS-grad,9, Husband, Black, Male,7298,35,1
24, Some-college,10, Own-child, Other, Male,0,14,0
31, Some-college,10, Husband, White, Male,0,50,0
45, Some-college,10, Unmarried, Black, Female,0,40,0
31, Some-college,10, Not-in-family, White, Male,0,40,0
54, Bachelors,13, Husband, White, Male,0,40,0
55, HS-grad,9, Not-in-family, White, Female,0,40,1
52, Masters,14, Husband, White, Male,0,40,0
43, HS-grad,9, Husband, Asian-Pac-Islander, Male,0,78,0
30, HS-grad,9, Husband, White, Male,0,44,0
35, HS-grad,9, Husband, White, Male,0,60,0
22, Some-college,10, Husband, White, Male,0,35,0
61, Some-college,10, Husband, White, Male,7688,40,1
38, 10th,6, Not-in-family, Black, Male,0,40,0
74, Bachelors,13, Not-in-family, White, Male,15831,8,1
49, Bachelors,13, Husband, White, Male,0,50,1
63, HS-grad,9, Own-child, White, Female,0,40,0
50, Prof-school,15, Husband, White, Male,0,40,1
34, HS-grad,9, Husband, White, Male,0,25,0
53, Some-college,10, Not-in-family, White, Female,0,40,0
20, Some-college,10, Own-child, White, Female,0,40,0
35, HS-grad,9, Husband, Amer-Indian-Eskimo, Male,0,40,0
24, HS-grad,9, Not-in-family, White, Male,0,40,0
40, HS-grad,9, Wife, White, Female,0,46,1
44, Some-college,10, Husband, White, Male,0,50,1
34, HS-grad,9, Husband, White, Male,0,51,0
19, Some-college,10, Own-child, White, Male,0,10,0
31, Bachelors,13, Not-in-family, White, Male,0,40,1
28, HS-grad,9, Not-in-family, White, Male,0,48,0
23, Some-college,10, Own-child, White, Male,0,50,0
34, Bachelors,13, Husband, White, Male,0,40,1
46, Some-college,10, Not-in-family, Asian-Pac-Islander, Male,0,40,0
51, HS-grad,9, Not-in-family, White, Female,0,40,0
51, Masters,14, Husband, White, Male,0,60,1
31, HS-grad,9, Husband, White, Male,0,50,1
46, Masters,14, Husband, White, Male,0,45,1
58, Some-college,10, Not-in-family, White, Male,0,45,0
31, HS-grad,9, Own-child, White, Male,0,42,0
58, HS-grad,9, Husband, White, Male,0,72,1
47, Bachelors,13, Wife, Black, Female,0,35,1
22, HS-grad,9, Own-child, Black, Male,0,40,0
19, Some-college,10, Other-relative, White, Female,0,20,0
19, Some-college,10, Not-in-family, White, Female,0,30,0
31, HS-grad,9, Husband, White, Male,0,45,0
17, 10th,6, Own-child, Black, Male,0,20,0
20, Some-college,10, Not-in-family, White, Male,0,25,0
64, Masters,14, Husband, White, Male,0,25,0
47, HS-grad,9, Husband, White, Male,0,60,0
48, Some-college,10, Not-in-family, White, Male,0,40,0
29, Some-college,10, Own-child, Asian-Pac-Islander, Female,0,26,0
44, Bachelors,13, Husband, White, Male,0,50,1
45, Masters,14, Husband, White, Male,0,50,1
39, HS-grad,9, Unmarried, Black, Female,0,40,0
28, HS-grad,9, Unmarried, White, Female,0,36,0
25, Some-college,10, Own-child, White, Male,0,40,0
32, Assoc-voc,11, Husband, White, Male,0,40,0
58, HS-grad,9, Not-in-family, White, Female,0,40,0
36, Some-college,10, Unmarried, White, Female,0,40,0
33, Assoc-acdm,12, Husband, White, Male,0,45,0
21, HS-grad,9, Own-child, White, Male,0,40,0
40, HS-grad,9, Not-in-family, Black, Female,0,52,0
23, Some-college,10, Own-child, White, Female,0,40,0
38, Some-college,10, Not-in-family, White, Male,0,44,0
53, 10th,6, Not-in-family, White, Male,0,40,0
50, Bachelors,13, Husband, White, Male,0,45,1
54, HS-grad,9, Husband, White, Male,7688,25,1
43, Some-college,10, Husband, White, Male,0,40,0
31, Some-college,10, Not-in-family, White, Female,2463,38,0
19, Some-college,10, Own-child, White, Male,0,40,0
52, 11th,7, Husband, White, Male,0,40,0
20, HS-grad,9, Other-relative, Black, Male,0,40,0
21, Some-college,10, Own-child, White, Female,0,40,0
38, Masters,14, Husband, White, Male,0,48,1
44, HS-grad,9, Not-in-family, White, Male,0,45,0
38, HS-grad,9, Not-in-family, White, Male,0,35,0
33, HS-grad,9, Wife, White, Female,0,52,0
65, 11th,7, Not-in-family, White, Female,0,8,0
20, HS-grad,9, Not-in-family, White, Male,0,43,0
38, Some-college,10, Husband, White, Male,0,55,0
38, Some-college,10, Not-in-family, White, Female,0,40,0
41, HS-grad,9, Husband, White, Male,7688,38,1
43, Bachelors,13, Husband, White, Male,0,55,1
30, Bachelors,13, Husband, White, Male,0,40,0
23, Bachelors,13, Not-in-family, White, Female,0,40,0
66, Some-college,10, Other-relative, White, Female,7896,40,1
64, Masters,14, Not-in-family, White, Female,0,35,0
22, Some-college,10, Own-child, Black, Male,0,40,0
41, HS-grad,9, Husband, White, Male,0,48,0
40, HS-grad,9, Not-in-family, White, Female,0,35,0
27, Bachelors,13, Not-in-family, White, Male,0,40,0
39, Bachelors,13, Unmarried, Asian-Pac-Islander, Female,0,40,1
59, HS-grad,9, Husband, White, Male,0,40,1
38, 7th-8th,4, Husband, White, Male,0,40,0
36, HS-grad,9, Husband, White, Male,0,50,1
47, Masters,14, Not-in-family, Black, Male,0,50,1
62, Bachelors,13, Not-in-family, White, Male,14084,40,1
30, Bachelors,13, Not-in-family, White, Male,0,70,1
21, Some-college,10, Own-child, White, Female,0,35,0
22, Some-college,10, Own-child, White, Male,0,25,0
41, Bachelors,13, Husband, Black, Male,0,50,0
29, HS-grad,9, Own-child, Black, Male,0,40,0
18, HS-grad,9, Own-child, White, Male,0,10,0
40, Prof-school,15, Husband, White, Male,0,40,0
23, Assoc-acdm,12, Own-child, Asian-Pac-Islander, Male,0,16,0
36, HS-grad,9, Not-in-family, White, Female,0,40,0
21, Assoc-voc,11, Not-in-family, White, Female,0,30,0
20, HS-grad,9, Other-relative, White, Male,0,30,0
54, Assoc-acdm,12, Husband, White, Male,0,40,0
47, 5th-6th,3, Other-relative, White, Male,0,40,0
31, HS-grad,9, Not-in-family, White, Male,0,40,0
51, Some-college,10, Husband, White, Male,0,60,1
49, HS-grad,9, Not-in-family, White, Male,0,40,0
28, Bachelors,13, Not-in-family, White, Female,6849,60,0
22, HS-grad,9, Husband, White, Male,0,40,0
47, HS-grad,9, Husband, White, Male,0,38,0
57, HS-grad,9, Husband, White, Male,0,1,0
67, 7th-8th,4, Husband, White, Male,2414,40,0
47, 7th-8th,4, Other-relative, Black, Male,0,40,0
37, HS-grad,9, Husband, White, Male,0,40,0
25, HS-grad,9, Other-relative, Black, Male,0,40,0
52, HS-grad,9, Husband, White, Male,7688,55,1
