age,education,education-num,relationship,race,gender,capital-gain,hours-per-week,income
39, Bachelors,13, Husband, White, Male,0,40,1
37, HS-grad,9, Husband, White, Male,0,50,0
50, HS-grad,9, Husband, White, Male,0,80,0
37, 10th,6, Husband, White, Male,0,40,0
26, HS-grad,9, Husband, White, Male,0,40,1
55, Assoc-voc,11, Husband, White, Male,0,40,1
46, Bachelors,13, Husband, White, Male,0,40,1
32, HS-grad,9, Husband, White, Male,0,60,0
26, Bachelors,13, Not-in-family, White, Male,0,45,1
32, HS-grad,9, Husband, White, Male,7298,40,1
43, Some-college,10, Own-child, Asian-Pac-Islander, Female,1055,40,0
19, HS-grad,9, Not-in-family, White, Female,0,40,0
38, HS-grad,9, Not-in-family, White, Female,0,75,0
38, 5th-6th,3, Husband, White, Male,0,40,0
65, Assoc-voc,11, Wife, White, Female,0,40,0
70, Some-college,10, Husband, White, Male,0,40,1
48, HS-grad,9, Unmarried, White, Female,0,25,0
44, Bachelors,13, Unmarried, Black, Female,0,7,0
32, Some-college,10, Not-in-family, White, Male,0,50,0
30, HS-grad,9, Own-child, Black, Female,0,40,0
49, Assoc-acdm,12, Husband, White, Male,0,60,1
23, HS-grad,9, Own-child, Black, Female,0,40,0
25, Some-college,10, Husband, White, Male,0,16,0
19, Some-college,10, Own-child, White, Female,0,15,0
27, Assoc-voc,11, Not-in-family, White, Male,0,40,0
43, HS-grad,9, Not-in-family, White, Male,0,60,0
38, HS-grad,9, Husband, White, Male,0,50,0
42, Masters,14, Husband, White, Male,0,60,0
33, Bachelors,13, Own-child, White, Male,0,38,0
30, Bachelors,13, Husband, White, Male,0,40,1
29, Bachelors,13, Not-in-family, White, Male,0,40,0
30, 11th,7, Husband, White, Male,0,40,0
26, HS-grad,9, Husband, White, Male,0,40,0
43, Bachelors,13, Husband, White, Male,0,40,1
30, HS-grad,9, Wife, White, Female,0,45,0
38, Some-college,10, Husband, White, Male,0,40,1
48, Masters,14, Husband, White, Male,0,40,1
57, Bachelors,13, Husband, White, Male,0,55,1
30, HS-grad,9, Wife, White, Female,0,30,0
42, Masters,14, Unmarried, Black, Male,0,45,1
31, HS-grad,9, Husband, White, Male,0,70,0
32, Some-college,10, Not-in-family, White, Male,0,40,0
28, Bachelors,13, Husband, White, Male,0,40,0
63, HS-grad,9, Husband, White, Male,0,40,0
32, HS-grad,9, Husband, White, Male,0,40,0
20, Some-college,10, Own-child, White, Male,0,12,0
51, Masters,14, Wife, White, Female,0,30,1
36, Bachelors,13, Not-in-family, White, Male,2176,20,0
24, Some-college,10, Husband, Amer-Indian-Eskimo, Male,0,40,0
41, Assoc-voc,11, Unmarried, White, Female,0,44,0
21, HS-grad,9, Own-child, White, Male,0,40,0
27, Some-college,10, Not-in-family, Asian-Pac-Islander, Male,0,45,0
17, 9th,5, Own-child, Black, Male,0,35,0
45, 1st-4th,2, Wife, White, Female,0,40,0
39, HS-grad,9, Unmarried, White, Female,0,35,0
21, Some-college,10, Own-child, Amer-Indian-Eskimo, Female,0,4,0
29, Bachelors,13, Not-in-family, White, Male,8614,45,1
39, Masters,14, Not-in-family, White, Male,0,45,1
42, HS-grad,9, Other-relative, Black, Male,0,40,0
22, 5th-6th,3, Other-relative, White, Male,0,40,0
21, Some-college,10, Own-child, White, Female,0,40,0
59, HS-grad,9, Not-in-family, White, Female,0,40,0
40, Masters,14, Husband, White, Male,0,65,1
45, Some-college,10, Not-in-family, White, Female,0,40,0
35, HS-grad,9, Not-in-family, White, Male,0,50,0
58, HS-grad,9, Husband, White, Male,0,20,0
45, Some-college,10, Husband, White, Male,0,40,1
29, HS-grad,9, Husband, Amer-Indian-Eskimo, Male,0,45,0
21, 11th,7, Own-child, White, Male,0,45,0
51, HS-grad,9, Husband, White, Male,0,40,0
34, Some-college,10, Wife, White, Female,0,40,0
40, Bachelors,13, Not-in-family, White, Female,0,35,0
45, 11th,7, Unmarried, White, Female,0,16,0
38, 10th,6, Husband, White, Male,0,40,1
22, Bachelors,13, Own-child, White, Female,0,40,0
37, 9th,5, Husband, White, Male,3137,40,0
62, 10th,6, Unmarried, White, Female,0,40,0
32, Bachelors,13, Not-in-family, White, Female,0,60,0
36, Bachelors,13, Wife, White, Female,0,4,1
43, HS-grad,9, Not-in-family, White, Male,0,40,0
37, HS-grad,9, Husband, White, Male,0,40,0
33, Bachelors,13, Wife, Asian-Pac-Islander, Female,0,40,0
28, HS-grad,9, Unmarried, White, Male,0,55,0
49, Some-college,10, Unmarried, White, Female,0,28,0
47, HS-grad,9, Wife, White, Female,0,7,1
59, HS-grad,9, Not-in-family, White, Female,0,40,0
35, HS-grad,9, Husband, White, Male,0,40,0
35, Bachelors,13, Husband, White, Male,0,40,0
29, Bachelors,13, Other-relative, White, Male,0,40,0
57, Assoc-acdm,12, Not-in-family, Black, Female,0,40,0
41, Bachelors,13, Husband, White, Male,0,60,1
37, Masters,14, Husband, White, Male,0,45,1
20, Some-college,10, Own-child, White, Male,0,40,0
44, HS-grad,9, Husband, White, Male,0,60,0
20, HS-grad,9, Not-in-family, White, Female,0,30,0
38, Bachelors,13, Wife, White, Female,0,28,1
23, HS-grad,9, Other-relative, White, Male,0,40,0
24, HS-grad,9, Own-child, White, Female,0,36,0
46, Bachelors,13, Husband, White, Male,0,40,1
32, HS-grad,9, Husband, White, Male,0,40,0
21, HS-grad,9, Husband, White, Male,0,40,0
32, Some-college,10, Husband, White, Male,0,40,0
41, Some-college,10, Own-child, White, Male,2174,45,0
51, HS-grad,9, Husband, White, Male,0,40,0
69, 7th-8th,4, Other-relative, White, Male,1848,10,0
39, HS-grad,9, Husband, White, Male,5178,50,1
43, Some-college,10, Not-in-family, White, Male,0,40,0
51, Bachelors,13, Husband, White, Male,5178,40,1
43, HS-grad,9, Not-in-family, White, Male,0,40,0
35, 11th,7, Unmarried, White, Female,0,84,0
32, HS-grad,9, Own-child, White, Male,0,40,0
25, Bachelors,13, Own-child, White, Female,0,21,0
64, Some-college,10, Not-in-family, White, Female,0,40,0
28, Bachelors,13, Wife, White, Female,0,40,0
44, 1st-4th,2, Other-relative, White, Male,0,40,0
40, Bachelors,13, Husband, White, Male,0,40,1
21, Some-college,10, Own-child, Asian-Pac-Islander, Male,0,40,0
23, HS-grad,9, Not-in-family, White, Male,0,40,0
23, Some-college,10, Unmarried, White, Female,0,20,0
19, HS-grad,9, Own-child, Black, Male,0,40,0
61, Some-college,10, Husband, White, Male,0,25,0
47, 7th-8th,4, Not-in-family, Other, Male,0,40,0
39, 10th,6, Husband, White, Male,0,45,0
51, HS-grad,9, Wife, White, Female,7688,40,1
25, 10th,6, Husband, White, Male,0,40,0
33, HS-grad,9, Husband, White, Male,0,45,0
34, Some-college,10, Not-in-family, White, Female,0,38,0
54, Some-college,10, Husband, White, Male,0,50,0
24, Bachelors,13, Own-child, White, Female,0,40,0
28, HS-grad,9, Own-child, Other, Male,0,50,0
33, Some-college,10, Husband, White, Male,0,44,0
63, HS-grad,9, Husband, White, Male,0,14,0
31, HS-grad,9, Husband, White, Male,0,60,1
70, HS-grad,9, Husband, White, Male,0,16,0
43, HS-grad,9, Wife, White, Female,0,40,0
36, Some-college,10, Wife, White, Female,0,12,1
50, 11th,7, Unmarried, White, Male,0,40,0
21, Some-college,10, Not-in-family, Black, Female,0,30,0
31, Some-college,10, Unmarried, Black, Female,0,40,0
19, Some-college,10, Own-child, White, Female,0,30,0
39, Some-college,10, Unmarried, White, Female,0,35,0
29, 7th-8th,4, Wife, White, Female,0,40,0
39, Some-college,10, Not-in-family, White, Male,0,40,0
17, 7th-8th,4, Other-relative, Other, Male,0,40,0
46, Some-college,10, Unmarried, White, Female,0,40,0
62, HS-grad,9, Husband, White, Male,0,40,0
32, 10th,6, Unmarried, Black, Female,0,23,0
28, HS-grad,9, Own-child, Black, Female,0,40,0
19, Some-college,10, Other-relative, Black, Female,0,40,0
61, Doctorate,16, Husband, White, Male,4064,40,0
18, Some-college,10, Own-child, White, Male,0,25,0
39, Prof-school,15, Husband, White, Male,0,50,1
24, Bachelors,13, Husband, White, Male,0,45,0
38, Some-college,10, Husband, White, Male,0,41,0
38, Masters,14, Husband, Black, Male,0,40,1
17, 10th,6, Own-child, White, Male,0,20,0
28, HS-grad,9, Husband, White, Male,0,40,0
52, HS-grad,9, Husband, White, Male,0,8,0
61, Prof-school,15, Husband, White, Male,15024,20,1
69, 5th-6th,3, Husband, White, Male,0,40,0
19, HS-grad,9, Own-child, White, Female,0,25,0
26, Some-college,10, Husband, White, Male,0,40,1
34, Some-college,10, Husband, White, Male,0,40,1
70, 9th,5, Wife, White, Female,2653,40,0
21, HS-grad,9, Not-in-family, White, Female,0,25,0
43, HS-grad,9, Husband, White, Male,0,44,0
52, HS-grad,9, Husband, White, Male,0,40,0
59, HS-grad,9, Husband, White, Male,0,40,1
21, Assoc-voc,11, Own-child, White, Female,0,40,0
53, Masters,14, Husband, White, Male,0,40,1
55, Some-college,10, Husband, White, Male,0,40,1
46, Masters,14, Not-in-family, White, Male,0,60,1
36, HS-grad,9, Unmarried, White, Female,0,37,0
39, HS-grad,9, Own-child, White, Male,0,48,0
78, Bachelors,13, Husband, White, Male,0,3,0
30, HS-grad,9, Own-child, White, Female,0,30,0
22, Some-college,10, Own-child, White, Female,0,16,0
43, Bachelors,13, Husband, White, Male,0,40,1
36, HS-grad,9, Not-in-family, White, Male,0,56,0
36, Bachelors,13, Own-child, White, Male,0,40,1
50, HS-grad,9, Unmarried, White, Female,0,40,0
27, Bachelors,13, Not-in-family, White, Female,0,35,0
46, HS-grad,9, Husband, White, Male,0,40,1
24, Bachelors,13, Own-child, White, Male,0,20,0
41, HS-grad,9, Not-in-family, White, Male,0,40,0
68, HS-grad,9, Husband, White, Male,0,24,0
38, Some-college,10, Husband, White, Male,0,40,0
47, HS-grad,9, Husband, White, Male,0,40,1
41, Some-college,10, Not-in-family, Black, Male,0,20,0
31, Doctorate,16, Own-child, White, Female,0,48,0
29, Some-college,10, Husband, White, Male,0,42,0
26, HS-grad,9, Own-child, White, Female,0,40,0
51, Some-college,10, Unmarried, White, Female,0,36,0
26, Bachelors,13, Not-in-family, Other, Male,0,60,0
27, Bachelors,13, Not-in-family, White, Female,0,60,0
36, HS-grad,9, Husband, White, Male,0,50,0
28, Bachelors,13, Not-in-family, White, Female,0,40,0
53, Bachelors,13, Not-in-family, White, Female,0,40,0
40, Bachelors,13, Not-in-family, White, Male,0,40,0
38, HS-grad,9, Not-in-family, White, Female,0,20,0
21, 7th-8th,4, Own-child, White, Male,0,40,0
53, 10th,6, Husband, White, Male,0,34,0
34, HS-grad,9, Husband, White, Male,0,40,0
43, HS-grad,9, Not-in-family, White, Male,0,60,0
64, 10th,6, Husband, White, Male,0,40,0
21, Some-college,10, Own-child, White, Female,0,40,0
25, Bachelors,13, Not-in-family, White, Male,0,13,0
38, Prof-school,15, Not-in-family, Asian-Pac-Islander, Female,99999,57,1
47, Masters,14, Not-in-family, Black, Male,0,50,1
48, Doctorate,16, Husband, Asian-Pac-Islander, Male,0,40,1
57, HS-grad,9, Husband, White, Male,0,50,0
37, Bachelors,13, Not-in-family, White, Female,0,35,0
37, 11th,7, Not-in-family, White, Male,0,40,0
51, HS-grad,9, Husband, White, Male,0,55,1
32, Assoc-acdm,12, Not-in-family, White, Female,0,40,0
49, HS-grad,9, Husband, White, Male,0,40,0
52, HS-grad,9, Husband, White, Male,0,14,0
64, Assoc-acdm,12, Husband, White, Male,9386,45,1
46, HS-grad,9, Unmarried, White, Female,0,45,0
24, Some-college,10, Husband, White, Male,0,40,0
39, Bachelors,13, Husband, White, Male,0,45,1
23, HS-grad,9, Wife, White, Female,3942,40,0
30, Some-college,10, Not-in-family, White, Male,0,44,0
34, Masters,14, Own-child, White, Female,0,60,1
30, Some-college,10, Husband, White, Male,0,40,0
25, Bachelors,13, Not-in-family, Black, Female,0,40,0
58, Bachelors,13, Husband, Black, Male,0,40,0
32, Some-college,10, Husband, White, Male,0,50,0
37, HS-grad,9, Unmarried, Black, Female,0,25,0
35, HS-grad,9, Not-in-family, Black, Female,0,40,0
18, 5th-6th,3, Other-relative, White, Male,0,30,0
46, Bachelors,13, Unmarried, White, Female,0,40,0
71, Bachelors,13, Not-in-family, White, Male,11678,45,1
44, 10th,6, Unmarried, White, Female,0,40,0
45, 10th,6, Not-in-family, White, Female,0,40,0
40, 12th,8, Husband, White, Male,0,40,1
38, Bachelors,13, Husband, White, Male,0,50,1
52, HS-grad,9, Wife, Asian-Pac-Islander, Female,0,40,0
47, HS-grad,9, Husband, White, Male,0,40,0
49, Bachelors,13, Unmarried, White, Female,0,35,0
59, HS-grad,9, Husband, White, Male,0,40,0
22, Assoc-voc,11, Own-child, White, Female,0,37,0
44, Some-college,10, Husband, White, Male,0,40,1
76, Bachelors,13, Not-in-family, White, Female,0,20,0
50, 10th,6, Not-in-family, White, Male,0,40,0
33, Some-college,10, Husband, White, Male,0,40,0
43, HS-grad,9, Husband, White, Male,0,48,1
27, HS-grad,9, Wife, White, Female,5178,40,1
37, HS-grad,9, Husband, White, Male,0,40,0
40, 11th,7, Husband, White, Male,0,55,0
49, Some-college,10, Not-in-family, Amer-Indian-Eskimo, Female,0,40,0
48, Some-college,10, Not-in-family, White, Male,0,45,0
49, HS-grad,9, Unmarried, White, Female,0,40,0
22, Some-college,10, Husband, White, Male,0,40,0
42, HS-grad,9, Not-in-family, White, Female,0,40,0
36, Some-college,10, Not-in-family, White, Female,0,40,0
57, Some-college,10, Husband, White, Male,0,50,0
30, HS-grad,9, Not-in-family, Black, Female,0,40,0
40, HS-grad,9, Other-relative, Amer-Indian-Eskimo, Male,0,40,0
42, HS-grad,9, Husband, White, Male,0,45,0
56, HS-grad,9, Husband, White, Male,0,40,1
55, Some-college,10, Not-in-family, White, Female,0,40,0
25, HS-grad,9, Husband, White, Male,0,40,0
52, HS-grad,9, Husband, White, Male,0,40,0
33, Some-college,10, Unmarried, Asian-Pac-Islander, Female,0,35,0
55, HS-grad,9, Husband, White, Male,4064,40,0
47, Bachelors,13, Husband, White, Male,0,60,1
23, Assoc-acdm,12, Own-child, White, Female,0,65,0
55, Bachelors,13, Not-in-family, White, Female,0,50,0
43, HS-grad,9, Not-in-family, White, Female,0,50,0
31, Assoc-voc,11, Husband, White, Male,0,50,0
62, Assoc-acdm,12, Not-in-family, White, Female,0,40,0
42, HS-grad,9, Husband, White, Male,0,8,0
38, HS-grad,9, Husband, White, Male,0,40,1
29, HS-grad,9, Not-in-family, White, Male,0,42,0
26, Some-college,10, Not-in-family, White, Male,0,60,0
26, HS-grad,9, Wife, White, Female,0,52,1
37, HS-grad,9, Husband, White, Male,0,72,0
79, 12th,8, Not-in-family, White, Male,18481,45,1
61, 7th-8th,4, Not-in-family, White, Male,0,48,0
28, 7th-8th,4, Other-relative, White, Female,0,99,0
60, Bachelors,13, Husband, White, Male,7298,60,1
51, HS-grad,9, Not-in-family, White, Male,0,81,0
34, HS-grad,9, Husband, White, Male,0,43,1
35, HS-grad,9, Own-child, White, Male,0,40,0
27, 10th,6, Husband, White, Male,0,60,0
44, HS-grad,9, Unmarried, White, Female,0,40,0
25, HS-grad,9, Unmarried, White, Female,0,20,0
32, 7th-8th,4, Unmarried, White, Female,0,40,0
36, Some-college,10, Husband, White, Male,0,20,1
27, Masters,14, Unmarried, White, Male,0,30,0
40, Doctorate,16, Husband, White, Male,0,60,1
43, Some-college,10, Not-in-family, White, Male,0,40,1
25, Bachelors,13, Not-in-family, White, Male,0,40,0
41, HS-grad,9, Husband, White, Male,0,50,0
30, Bachelors,13, Husband, White, Male,0,45,1
26, Bachelors,13, Not-in-family, White, Male,0,45,1
52, 11th,7, Husband, Other, Male,0,40,0
32, Bachelors,13, Not-in-family, White, Female,0,45,0
33, HS-grad,9, Husband, White, Male,0,40,0
35, HS-grad,9, Husband, White, Male,0,55,0
48, HS-grad,9, Not-in-family, White, Female,0,44,0
62, 7th-8th,4, Husband, White, Male,0,5,0
40, Assoc-acdm,12, Own-child, Black, Female,0,2,0
41, Some-college,10, Not-in-family, White, Female,0,20,0
28, 5th-6th,3, Not-in-family, White, Female,0,40,0
23, Some-college,10, Not-in-family, White, Female,0,30,0
50, Bachelors,13, Husband, White, Male,7298,40,1
51, Some-college,10, Unmarried, White, Female,0,35,0
63, Some-college,10, Husband, White, Male,0,48,0
63, HS-grad,9, Not-in-family, White, Female,0,40,0
40, HS-grad,9, Not-in-family, White, Male,0,60,1
20, 11th,7, Not-in-family, White, Female,0,40,0
61, Some-college,10, Husband, White, Male,99999,30,1
40, HS-grad,9, Not-in-family, White, Male,0,40,0
41, Bachelors,13, Wife, White, Female,0,15,1
41, Bachelors,13, Not-in-family, Black, Male,0,40,0
27, Bachelors,13, Wife, White, Female,0,24,1
20, Some-college,10, Own-child, White, Female,0,15,0
28, Bachelors,13, Husband, White, Male,0,40,1
35, HS-grad,9, Husband, White, Male,0,40,0
31, Bachelors,13, Husband, White, Male,0,40,0
34, Bachelors,13, Husband, White, Male,0,50,1
57, Masters,14, Husband, White, Male,0,50,1
28, HS-grad,9, Not-in-family, White, Female,0,40,0
38, Some-college,10, Husband, White, Male,0,40,1
37, Assoc-voc,11, Not-in-family, White, Male,0,40,0
43, Some-college,10, Not-in-family, Black, Female,0,40,0
26, HS-grad,9, Husband, White, Male,0,40,0
26, Some-college,10, Husband, Black, Male,0,65,0
27, Assoc-voc,11, Husband, White, Male,0,50,0
33, Bachelors,13, Husband, White, Male,0,45,0
45, Bachelors,13, Not-in-family, White, Female,0,40,0
65, Bachelors,13, Husband, White, Male,0,20,0
57, Some-college,10, Husband, White, Male,99999,45,1
59, HS-grad,9, Not-in-family, White, Female,0,38,0
18, Some-college,10, Own-child, White, Male,0,26,0
44, 12th,8, Husband, White, Male,0,40,0
37, Some-college,10, Not-in-family, White, Male,0,40,0
27, HS-grad,9, Husband, White, Male,0,40,0
43, Bachelors,13, Wife, White, Female,0,45,1
59, Prof-school,15, Husband, White, Male,0,40,1
19, HS-grad,9, Not-in-family, White, Male,0,40,0
36, HS-grad,9, Unmarried, Black, Male,0,90,0
68, Some-college,10, Husband, White, Male,20051,40,1
63, 11th,7, Not-in-family, White, Female,2176,30,0
37, Some-college,10, Husband, White, Male,0,57,0
46, Masters,14, Not-in-family, White, Female,0,60,0
31, Assoc-acdm,12, Unmarried, White, Female,0,35,0
23, HS-grad,9, Own-child, White, Male,0,40,0
22, Some-college,10, Not-in-family, White, Male,0,30,0
49, HS-grad,9, Husband, White, Male,0,44,0
36, HS-grad,9, Unmarried, Black, Female,0,40,0
38, Some-college,10, Not-in-family, White, Male,0,50,0
46, Masters,14, Husband, White, Male,0,45,1
24, Assoc-acdm,12, Own-child, White, Female,0,40,0
26, Bachelors,13, Own-child, Black, Female,0,40,0
47, 7th-8th,4, Wife, Other, Female,0,40,0
40, Some-college,10, Husband, White, Male,0,40,1
31, Masters,14, Not-in-family, White, Female,0,50,0
42, 5th-6th,3, Not-in-family, White, Male,0,35,0
48, Assoc-voc,11, Husband, White, Male,0,70,1
56, Some-college,10, Unmarried, Black, Female,0,38,0
50, HS-grad,9, Husband, White, Male,0,40,1
17, 10th,6, Own-child, White, Male,0,20,0
21, HS-grad,9, Other-relative, Black, Male,0,25,0
50, HS-grad,9, Not-in-family, White, Female,0,40,0
49, HS-grad,9, Not-in-family, White, Female,0,32,0
34, HS-grad,9, Wife, White, Female,0,15,0
32, HS-grad,9, Husband, White, Male,0,60,1
28, Some-college,10, Husband, White, Male,0,40,1
62, Bachelors,13, Husband, White, Male,0,50,1
23, Bachelors,13, Not-in-family, White, Male,0,15,0
24, Masters,14, Not-in-family, Black, Female,0,40,0
31, Assoc-voc,11, Wife, White, Female,0,40,0
36, HS-grad,9, Husband, White, Male,0,40,0
58, Assoc-acdm,12, Other-relative, White, Female,0,35,0
46, 5th-6th,3, Wife, White, Female,0,40,0
39, Masters,14, Husband, White, Male,0,40,1
48, HS-grad,9, Own-child, White, Female,0,18,0
21, HS-grad,9, Not-in-family, White, Male,0,42,0
39, HS-grad,9, Husband, White, Male,0,40,0
21, Some-college,10, Own-child, White, Female,0,35,0
33, Assoc-voc,11, Husband, White, Male,0,40,1
37, HS-grad,9, Husband, White, Male,0,50,1
29, HS-grad,9, Unmarried, White, Female,0,40,0
30, Bachelors,13, Wife, Other, Female,0,40,1
43, HS-grad,9, Own-child, White, Female,0,40,0
22, HS-grad,9, Own-child, White, Male,0,40,0
25, Masters,14, Own-child, White, Female,0,40,1
69, Some-college,10, Husband, White, Male,0,40,0
17, 11th,7, Own-child, White, Female,0,25,0
18, 11th,7, Own-child, White, Male,0,12,0
54, HS-grad,9, Unmarried, White, Female,0,40,0
65, HS-grad,9, Husband, White, Male,0,45,0
28, 12th,8, Other-relative, Other, Male,0,40,0
27, Assoc-voc,11, Own-child, White, Female,0,38,0
35, Assoc-acdm,12, Unmarried, White, Male,0,45,1
38, Assoc-voc,11, Wife, White, Female,0,40,1
33, HS-grad,9, Husband, White, Male,0,40,0
26, HS-grad,9, Own-child, White, Male,0,40,0
56, Some-college,10, Wife, White, Female,0,60,1
38, Bachelors,13, Husband, Amer-Indian-Eskimo, Male,0,70,1
51, Some-college,10, Wife, White, Female,0,60,0
26, Some-college,10, Not-in-family, White, Female,0,50,0
33, Bachelors,13, Husband, White, Male,0,55,1
44, 7th-8th,4, Husband, White, Male,0,50,0
36, 9th,5, Not-in-family, White, Female,0,40,0
42, Some-college,10, Unmarried, White, Male,0,40,0
44, Assoc-acdm,12, Husband, White, Male,0,40,0
44, Bachelors,13, Husband, White, Male,15024,55,1
21, Some-college,10, Own-child, White, Female,0,20,0
41, Some-college,10, Husband, White, Male,0,50,1
41, Doctorate,16, Husband, White, Male,15024,50,1
62, Assoc-voc,11, Husband, White, Male,7298,50,1
27, 11th,7, Not-in-family, White, Male,0,45,0
38, Bachelors,13, Husband, White, Male,0,40,1
60, Some-college,10, Not-in-family, Amer-Indian-Eskimo, Female,0,30,0
24, 12th,8, Unmarried, White, Male,0,40,0
24, HS-grad,9, Husband, White, Male,0,40,0
22, HS-grad,9, Own-child, White, Male,0,40,0
32, Some-college,10, Unmarried, White, Female,0,40,0
22, 1st-4th,2, Not-in-family, White, Male,0,24,0
51, Bachelors,13, Husband, White, Male,0,40,0
31, Masters,14, Husband, White, Male,0,48,1
42, Prof-school,15, Husband, White, Male,0,55,1
48, Assoc-acdm,12, Not-in-family, White, Female,14084,40,1
49, HS-grad,9, Husband, White, Male,7298,43,1
37, Bachelors,13, Own-child, White, Female,0,42,0
37, Prof-school,15, Husband, White, Male,0,45,1
66, Bachelors,13, Husband, White, Male,0,40,1
18, HS-grad,9, Own-child, White, Female,0,24,0
46, Assoc-voc,11, Not-in-family, Black, Female,0,40,0
52, HS-grad,9, Husband, White, Male,0,40,1
23, HS-grad,9, Not-in-family, White, Male,0,40,0
67, HS-grad,9, Unmarried, White, Male,0,38,1
19, Some-college,10, Own-child, White, Female,0,25,0
37, Bachelors,13, Not-in-family, White, Female,0,45,0
42, HS-grad,9, Husband, White, Male,0,60,1
39, Some-college,10, Husband, Black, Male,0,40,0
54, HS-grad,9, Husband, White, Male,0,40,1
46, HS-grad,9, Husband, White, Male,0,40,0
47, HS-grad,9, Unmarried, Black, Female,0,32,0
33, HS-grad,9, Unmarried, Black, Female,0,40,0
69, Some-college,10, Not-in-family, White, Female,0,14,0
21, Some-college,10, Own-child, White, Male,0,40,0
27, HS-grad,9, Other-relative, Black, Male,0,48,0
39, HS-grad,9, Husband, White, Male,0,40,1
23, Some-college,10, Not-in-family, Black, Male,0,40,0
26, Assoc-voc,11, Unmarried, White, Female,0,36,0
42, Doctorate,16, Unmarried, Amer-Indian-Eskimo, Female,0,40,0
36, HS-grad,9, Unmarried, White, Male,0,40,0
24, HS-grad,9, Unmarried, White, Male,0,40,0
35, 9th,5, Husband, White, Male,0,40,0
42, HS-grad,9, Unmarried, Black, Female,0,40,0
37, Assoc-voc,11, Husband, White, Male,4386,44,1
41, Doctorate,16, Husband, White, Male,0,50,1
27, Assoc-voc,11, Unmarried, Black, Female,0,40,0
42, Prof-school,15, Husband, White, Male,99999,50,1
44, Bachelors,13, Wife, White, Female,0,16,1
18, HS-grad,9, Own-child, White, Female,0,16,0
41, Bachelors,13, Husband, White, Male,0,40,1
31, HS-grad,9, Husband, White, Male,0,40,0
26, Some-college,10, Husband, White, Male,0,40,0
67, 1st-4th,2, Not-in-family, White, Female,2062,34,0
37, Some-college,10, Husband, White, Male,0,60,1
51, HS-grad,9, Husband, White, Male,0,40,0
26, Some-college,10, Own-child, Amer-Indian-Eskimo, Male,0,40,0
40, Assoc-acdm,12, Husband, White, Male,7688,40,1
25, HS-grad,9, Unmarried, White, Male,0,40,0
38, Assoc-voc,11, Husband, White, Male,0,40,1
43, HS-grad,9, Not-in-family, White, Male,0,40,0
23, Some-college,10, Other-relative, White, Female,0,40,0
44, Bachelors,13, Husband, White, Male,0,50,1
60, Masters,14, Not-in-family, White, Female,0,25,0
38, Masters,14, Not-in-family, White, Female,0,55,0
21, Some-college,10, Not-in-family, White, Male,0,20,0
18, Some-college,10, Own-child, White, Female,0,25,0
49, Bachelors,13, Not-in-family, Black, Female,27828,60,1
43, 5th-6th,3, Unmarried, White, Female,0,40,0
26, 11th,7, Not-in-family, White, Female,0,65,0
36, HS-grad,9, Husband, White, Male,0,25,1
31, HS-grad,9, Wife, White, Female,5178,35,1
38, HS-grad,9, Other-relative, White, Female,0,40,0
43, Some-college,10, Husband, White, Male,0,84,0
58, HS-grad,9, Unmarried, White, Female,0,35,0
55, HS-grad,9, Not-in-family, White, Female,0,29,0
39, Assoc-acdm,12, Unmarried, Black, Female,0,35,0
38, Bachelors,13, Not-in-family, White, Female,0,35,0
54, HS-grad,9, Not-in-family, White, Male,0,35,0
57, Prof-school,15, Husband, White, Male,0,40,0
35, Assoc-acdm,12, Husband, White, Male,0,52,0
44, Prof-school,15, Husband, Asian-Pac-Islander, Male,0,60,1
36, HS-grad,9, Husband, White, Male,0,40,0
58, HS-grad,9, Husband, White, Male,0,40,0
39, Some-college,10, Own-child, Black, Female,0,40,0
25, Prof-school,15, Not-in-family, White, Female,0,8,0
54, Bachelors,13, Husband, White, Male,0,40,0
23, Bachelors,13, Not-in-family, White, Female,0,40,0
37, Some-college,10, Not-in-family, White, Male,0,60,0
60, Assoc-acdm,12, Husband, Black, Male,0,40,0
66, 7th-8th,4, Not-in-family, White, Female,0,20,0
36, Assoc-acdm,12, Husband, Black, Male,0,50,0
29, HS-grad,9, Other-relative, Asian-Pac-Islander, Male,0,50,1
29, Bachelors,13, Own-child, Asian-Pac-Islander, Female,2202,40,0
25, Bachelors,13, Not-in-family, White, Female,0,44,0
62, HS-grad,9, Not-in-family, White, Female,0,25,0
23, Some-college,10, Own-child, White, Male,0,40,0
38, HS-grad,9, Own-child, Black, Male,0,40,0
33, Some-college,10, Husband, White, Male,0,50,1
49, Some-college,10, Husband, White, Male,0,60,0
57, HS-grad,9, Husband, White, Male,0,60,1
57, Bachelors,13, Husband, White, Male,0,45,0
46, Some-college,10, Not-in-family, White, Female,0,45,0
37, Masters,14, Husband, White, Male,0,70,1
43, Bachelors,13, Husband, White, Male,0,45,1
26, HS-grad,9, Not-in-family, White, Female,0,35,0
40, Assoc-voc,11, Other-relative, White, Female,0,40,0
39, HS-grad,9, Other-relative, Amer-Indian-Eskimo, Male,0,40,0
39, Assoc-acdm,12, Unmarried, Black, Female,0,40,0
31, Some-college,10, Husband, White, Male,0,40,0
31, Bachelors,13, Husband, Other, Male,0,36,0
27, Bachelors,13, Not-in-family, Black, Female,0,40,0
36, Bachelors,13, Husband, White, Male,0,50,0
40, Bachelors,13, Not-in-family, White, Female,8614,40,1
